node1; node2; key; weight; label; text1; text2
5e8d4b9b35252e9015c821bf2e8e9fb7;c3b8d5894a2f839e18b284a1142ed4e1;full_image_query;145.96107676997082;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;f1a9098f1ba6b4cb0dfaf8b4afc7ffba;full_image_query;145.36477813106163;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;3bf6057748ce1d3a0e657b2e149f6178;full_image_query;144.99570073972515;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;f641bf1bac19ece15e5845f01e9fc758;full_image_query;144.87348222719334;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;2e92ce62cf09fb465f5bd60737211b64;full_image_query;142.04980804501173;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;235ca09e34ce87097fdbe69046962e67;full_image_query;140.8770909378579;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;1d8762935ec263e96aaf5888c173ef5b;full_image_query;140.80158740991095;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;620b64c360302212d7159f4d98a59819;full_image_query;138.7198888091499;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;9e05a7b26ee169df43e9f2cce90565db;full_image_query;138.69470662944855;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;af7a29af0a43e6b1b5884e34bb2fffd2;full_image_query;138.1690437380966;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;297e085ccb292efbeaa7e8093772f73b;full_image_query;137.54676552492728;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;6f0ea55bec64e1b06fd5014cae2e4e4b;full_image_query;137.34990114055685;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;a38c7b50692a4b1c5a2b69fbea458c0d;full_image_query;136.97301944977235;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;153161099f9544898fbc0a842adb4fdf;full_image_query;136.95929728976566;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;210e78d40ab254bff4ec80126fa02617;full_image_query;136.82794090531786;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;359321b5aff75fc5e7a2e4e11fae974a;full_image_query;136.73145554162735;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;d272aa86147721ab33cbb2892bbf1849;full_image_query;135.1958342894342;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;c0b5d13d6d8293c34e67a2c86f0a127f;full_image_query;134.57534450992821;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;38bc12fb26202798ab4b9004475839da;full_image_query;134.18028784997364;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;38bc12fb26202798ab4b9004475839da;related_text;0.034239130434782605;;{'rezeki', 'lancar', 'pandemi', 'smga', 'kak', 'bgt', 'nya', 'aminn', 'sehat', 'bismilla', 'gppa', 'rezekinya', 'cpt', 'tpi', 'yoonmeowbit', 'umur', 'httpstcovlw1jcthke', 'selalupanjang', 'kalo', 'sekolah', 'nnti', 'jarang', 'makasi'};{'manusia', 'hati', 'pandang', 'beribadah', 'sibuk', 'hadapi', 'harapan', 'firman', 'dapatkan', 'jasmani', 'puskesmas', 'memberkati', 'less', 'percaya', 'see', 'kerjakan', 'umat', 'perkara', 'tuhandan', 'seharihari', 'berkat', 'sukacita', 'pekerjaan', 'tuhantidak', 'yesus', 'pdt', 'orang', 'ibadahbpk', 'danwir', 'kehidupan', 'mengalami', 'melibatkan', 'kesaksian', 'tuhan', 'ibadah', 'tersendiri', 'hans', 'jarang', 'melayani', 'bersyukur'}
5e8d4b9b35252e9015c821bf2e8e9fb7;aaac9bc214198de119c985f74ebe60e7;full_image_query;133.55481279525543;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;aa25bec1b36c90097849799cc4f5f358;full_image_query;133.34372614433272;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;f4496cbdf3d07063989d1133773e0ba0;full_image_query;132.87575821518675;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;4b3d5022d0facc7415047bb2f4a29ed9;full_image_query;132.4395059589664;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;9aa5cb716a15fd73f0dbc661d6fa23e1;full_image_query;132.24921404336246;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;c9ffded55b190a9719cacc148941cfe4;full_image_query;132.02692629337113;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;78aa1d7e12bf691860344128e2c46f39;full_image_query;131.28715487038667;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;e17a0d70c01c6adcd306923e707d2cc1;full_image_query;130.55225893917657;;;;
5e8d4b9b35252e9015c821bf2e8e9fb7;ef5d56759f92cf0c0d4f6d6d08247b45;full_image_query;129.82851003732725;;;;
