node1; node2; key; weight; label; text1; text2
ce459b1fffa366f3ec2e44d7c0db5f02;5731ce70de768e996cfc6492bc9f7a7c;related_text;0.3214285714285714;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;5731ce70de768e996cfc6492bc9f7a7c;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;5731ce70de768e996cfc6492bc9f7a7c;ocr;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
ce459b1fffa366f3ec2e44d7c0db5f02;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.5;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.41666666666666663;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
a024a6593be5a9f2b2a1f3c123e3fdd4;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
df809fe0c5fa52c77eba64d15bf61021;a00c0a2246d762b6aa03ef0961cbd966;full_image_query;0;;;;
df809fe0c5fa52c77eba64d15bf61021;a00c0a2246d762b6aa03ef0961cbd966;related_text;0;;;;
df809fe0c5fa52c77eba64d15bf61021;a00c0a2246d762b6aa03ef0961cbd966;subimage;1044.6971789951772;;;;
df809fe0c5fa52c77eba64d15bf61021;a00c0a2246d762b6aa03ef0961cbd966;ocr;0;;;;
df809fe0c5fa52c77eba64d15bf61021;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
df809fe0c5fa52c77eba64d15bf61021;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
df809fe0c5fa52c77eba64d15bf61021;e2f3be5793a2701b0da07d957fbdf5da;subimage;1643.3832890529623;;;;
df809fe0c5fa52c77eba64d15bf61021;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
c77593f4e3346762065b80190616298a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
c77593f4e3346762065b80190616298a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
c77593f4e3346762065b80190616298a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
c77593f4e3346762065b80190616298a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
c77593f4e3346762065b80190616298a;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
c77593f4e3346762065b80190616298a;d41ef034a482510c595f5a17aa6d25cf;related_text;0.41666666666666663;;;;
c77593f4e3346762065b80190616298a;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
c77593f4e3346762065b80190616298a;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
c77593f4e3346762065b80190616298a;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
c77593f4e3346762065b80190616298a;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.5;;;;
c77593f4e3346762065b80190616298a;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
c77593f4e3346762065b80190616298a;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
c77593f4e3346762065b80190616298a;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
c77593f4e3346762065b80190616298a;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.41666666666666663;;;;
c77593f4e3346762065b80190616298a;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
c77593f4e3346762065b80190616298a;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
c77593f4e3346762065b80190616298a;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
c77593f4e3346762065b80190616298a;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
c77593f4e3346762065b80190616298a;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
c77593f4e3346762065b80190616298a;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
c77593f4e3346762065b80190616298a;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
c77593f4e3346762065b80190616298a;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
c77593f4e3346762065b80190616298a;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
c77593f4e3346762065b80190616298a;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
70c82591db3a98d4748310a0d58312bb;6a0a1544c7fd413b8873b1395bf136ac;full_image_query;0;;;;
70c82591db3a98d4748310a0d58312bb;6a0a1544c7fd413b8873b1395bf136ac;related_text;0.38181818181818183;;;;
70c82591db3a98d4748310a0d58312bb;6a0a1544c7fd413b8873b1395bf136ac;subimage;0;;;;
70c82591db3a98d4748310a0d58312bb;6a0a1544c7fd413b8873b1395bf136ac;ocr;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;70c82591db3a98d4748310a0d58312bb;full_image_query;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;70c82591db3a98d4748310a0d58312bb;related_text;0.38181818181818183;;;;
6a0a1544c7fd413b8873b1395bf136ac;70c82591db3a98d4748310a0d58312bb;subimage;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;70c82591db3a98d4748310a0d58312bb;ocr;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;c921c6bcb528b49b11e2882782932ae2;full_image_query;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;c921c6bcb528b49b11e2882782932ae2;related_text;0.31666666666666665;;;;
6a0a1544c7fd413b8873b1395bf136ac;c921c6bcb528b49b11e2882782932ae2;subimage;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;c921c6bcb528b49b11e2882782932ae2;ocr;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;0822c1c1efaf0a2e241efd478b222f23;full_image_query;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;0822c1c1efaf0a2e241efd478b222f23;related_text;0.36428571428571427;;;;
6a0a1544c7fd413b8873b1395bf136ac;0822c1c1efaf0a2e241efd478b222f23;subimage;0;;;;
6a0a1544c7fd413b8873b1395bf136ac;0822c1c1efaf0a2e241efd478b222f23;ocr;0;;;;
ec49440ab870af62c72ce209274cbe8a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
ec49440ab870af62c72ce209274cbe8a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
ec49440ab870af62c72ce209274cbe8a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
ec49440ab870af62c72ce209274cbe8a;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
ec49440ab870af62c72ce209274cbe8a;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
ec49440ab870af62c72ce209274cbe8a;d41ef034a482510c595f5a17aa6d25cf;related_text;0.41666666666666663;;;;
ec49440ab870af62c72ce209274cbe8a;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
ec49440ab870af62c72ce209274cbe8a;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
ec49440ab870af62c72ce209274cbe8a;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
ec49440ab870af62c72ce209274cbe8a;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.5;;;;
ec49440ab870af62c72ce209274cbe8a;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
ec49440ab870af62c72ce209274cbe8a;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
ec49440ab870af62c72ce209274cbe8a;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
ec49440ab870af62c72ce209274cbe8a;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.41666666666666663;;;;
ec49440ab870af62c72ce209274cbe8a;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
ec49440ab870af62c72ce209274cbe8a;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
ec49440ab870af62c72ce209274cbe8a;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
ec49440ab870af62c72ce209274cbe8a;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
ec49440ab870af62c72ce209274cbe8a;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
ec49440ab870af62c72ce209274cbe8a;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
ec49440ab870af62c72ce209274cbe8a;5731ce70de768e996cfc6492bc9f7a7c;full_image_query;0;;;;
ec49440ab870af62c72ce209274cbe8a;5731ce70de768e996cfc6492bc9f7a7c;related_text;0.3214285714285714;;;;
ec49440ab870af62c72ce209274cbe8a;5731ce70de768e996cfc6492bc9f7a7c;subimage;0;;;;
ec49440ab870af62c72ce209274cbe8a;5731ce70de768e996cfc6492bc9f7a7c;ocr;0;;;;
ec49440ab870af62c72ce209274cbe8a;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
ec49440ab870af62c72ce209274cbe8a;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
ec49440ab870af62c72ce209274cbe8a;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
ec49440ab870af62c72ce209274cbe8a;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
b47bd6fb24058c278531f6dc114dec11;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
b47bd6fb24058c278531f6dc114dec11;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
b47bd6fb24058c278531f6dc114dec11;e2f3be5793a2701b0da07d957fbdf5da;subimage;1005.410185303545;;;;
b47bd6fb24058c278531f6dc114dec11;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
2a04906b8702e7e7e240056dfcc4ff53;ab6691117b69e62261c1e0bc0b3fdf64;full_image_query;0;;;;
2a04906b8702e7e7e240056dfcc4ff53;ab6691117b69e62261c1e0bc0b3fdf64;related_text;0.3028846153846154;;;;
2a04906b8702e7e7e240056dfcc4ff53;ab6691117b69e62261c1e0bc0b3fdf64;subimage;0;;;;
2a04906b8702e7e7e240056dfcc4ff53;ab6691117b69e62261c1e0bc0b3fdf64;ocr;0;;;;
2a04906b8702e7e7e240056dfcc4ff53;e38ee79ed162895a8aa6ae73b900a4f4;full_image_query;0;;;;
2a04906b8702e7e7e240056dfcc4ff53;e38ee79ed162895a8aa6ae73b900a4f4;related_text;0.3028846153846154;;;;
2a04906b8702e7e7e240056dfcc4ff53;e38ee79ed162895a8aa6ae73b900a4f4;subimage;0;;;;
2a04906b8702e7e7e240056dfcc4ff53;e38ee79ed162895a8aa6ae73b900a4f4;ocr;0;;;;
ab6691117b69e62261c1e0bc0b3fdf64;2a04906b8702e7e7e240056dfcc4ff53;full_image_query;0;;;;
ab6691117b69e62261c1e0bc0b3fdf64;2a04906b8702e7e7e240056dfcc4ff53;related_text;0.3028846153846154;;;;
ab6691117b69e62261c1e0bc0b3fdf64;2a04906b8702e7e7e240056dfcc4ff53;subimage;0;;;;
ab6691117b69e62261c1e0bc0b3fdf64;2a04906b8702e7e7e240056dfcc4ff53;ocr;0;;;;
e38ee79ed162895a8aa6ae73b900a4f4;2a04906b8702e7e7e240056dfcc4ff53;full_image_query;0;;;;
e38ee79ed162895a8aa6ae73b900a4f4;2a04906b8702e7e7e240056dfcc4ff53;related_text;0.3028846153846154;;;;
e38ee79ed162895a8aa6ae73b900a4f4;2a04906b8702e7e7e240056dfcc4ff53;subimage;0;;;;
e38ee79ed162895a8aa6ae73b900a4f4;2a04906b8702e7e7e240056dfcc4ff53;ocr;0;;;;
e38ee79ed162895a8aa6ae73b900a4f4;49ff781005898288b205adacdd409094;full_image_query;0;;;;
e38ee79ed162895a8aa6ae73b900a4f4;49ff781005898288b205adacdd409094;related_text;0.325;;;;
e38ee79ed162895a8aa6ae73b900a4f4;49ff781005898288b205adacdd409094;subimage;0;;;;
e38ee79ed162895a8aa6ae73b900a4f4;49ff781005898288b205adacdd409094;ocr;0;;;;
c92c6c23d42139827d0b60bad2761c86;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
c92c6c23d42139827d0b60bad2761c86;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
c92c6c23d42139827d0b60bad2761c86;e2f3be5793a2701b0da07d957fbdf5da;subimage;1235.2675946633785;;;;
c92c6c23d42139827d0b60bad2761c86;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
12a5b3b3755636e2d712985ac88332b4;a00c0a2246d762b6aa03ef0961cbd966;full_image_query;0;;;;
12a5b3b3755636e2d712985ac88332b4;a00c0a2246d762b6aa03ef0961cbd966;related_text;0;;;;
12a5b3b3755636e2d712985ac88332b4;a00c0a2246d762b6aa03ef0961cbd966;subimage;1074.9539201611171;;;;
12a5b3b3755636e2d712985ac88332b4;a00c0a2246d762b6aa03ef0961cbd966;ocr;0;;;;
12a5b3b3755636e2d712985ac88332b4;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
12a5b3b3755636e2d712985ac88332b4;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
12a5b3b3755636e2d712985ac88332b4;e2f3be5793a2701b0da07d957fbdf5da;subimage;1443.5826526391832;;;;
12a5b3b3755636e2d712985ac88332b4;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
17cb56817baa0e2200f7f048bbf4f466;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
17cb56817baa0e2200f7f048bbf4f466;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.3333333333333333;;;;
17cb56817baa0e2200f7f048bbf4f466;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
17cb56817baa0e2200f7f048bbf4f466;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
a5df085307a8ad01657ba64116a304e7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;d41ef034a482510c595f5a17aa6d25cf;related_text;0.41666666666666663;;;;
a5df085307a8ad01657ba64116a304e7;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.5;;;;
a5df085307a8ad01657ba64116a304e7;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.41666666666666663;;;;
a5df085307a8ad01657ba64116a304e7;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
a5df085307a8ad01657ba64116a304e7;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;e2f3be5793a2701b0da07d957fbdf5da;related_text;0.3125;;;;
a5df085307a8ad01657ba64116a304e7;e2f3be5793a2701b0da07d957fbdf5da;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;eb5e834a347ce5ad1ce16943bc1e8d05;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;eb5e834a347ce5ad1ce16943bc1e8d05;related_text;0.3;;;;
a5df085307a8ad01657ba64116a304e7;eb5e834a347ce5ad1ce16943bc1e8d05;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;eb5e834a347ce5ad1ce16943bc1e8d05;ocr;0;;;;
a5df085307a8ad01657ba64116a304e7;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
a5df085307a8ad01657ba64116a304e7;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
a5df085307a8ad01657ba64116a304e7;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
a5df085307a8ad01657ba64116a304e7;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;a5df085307a8ad01657ba64116a304e7;full_image_query;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;a5df085307a8ad01657ba64116a304e7;related_text;0.3;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;a5df085307a8ad01657ba64116a304e7;subimage;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;a5df085307a8ad01657ba64116a304e7;ocr;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;f56d8fb2d3f3464ea5a9929caacea070;full_image_query;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;f56d8fb2d3f3464ea5a9929caacea070;related_text;0.3;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;f56d8fb2d3f3464ea5a9929caacea070;subimage;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;f56d8fb2d3f3464ea5a9929caacea070;ocr;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;535becd715003830b13edca7cdbb59a0;full_image_query;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;535becd715003830b13edca7cdbb59a0;related_text;0.3;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;535becd715003830b13edca7cdbb59a0;subimage;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;535becd715003830b13edca7cdbb59a0;ocr;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;36218f4ac6dfe355ba1be4ea0a43fa0c;full_image_query;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;36218f4ac6dfe355ba1be4ea0a43fa0c;related_text;0.3;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;36218f4ac6dfe355ba1be4ea0a43fa0c;subimage;0;;;;
eb5e834a347ce5ad1ce16943bc1e8d05;36218f4ac6dfe355ba1be4ea0a43fa0c;ocr;0;;;;
d24070111d9dac886b5564f7ea1dd599;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
d24070111d9dac886b5564f7ea1dd599;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
d24070111d9dac886b5564f7ea1dd599;e2f3be5793a2701b0da07d957fbdf5da;subimage;1627.2900773112922;;;;
d24070111d9dac886b5564f7ea1dd599;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
06821ffb8d4045d91456ca466ff39558;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
06821ffb8d4045d91456ca466ff39558;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.375;;;;
06821ffb8d4045d91456ca466ff39558;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
06821ffb8d4045d91456ca466ff39558;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;d41ef034a482510c595f5a17aa6d25cf;full_image_query;0;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;d41ef034a482510c595f5a17aa6d25cf;related_text;0.3333333333333333;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;d41ef034a482510c595f5a17aa6d25cf;subimage;0;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;d41ef034a482510c595f5a17aa6d25cf;ocr;0;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;ae917e35effce2eeb6e3c9d03f8f3f34;full_image_query;0;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;ae917e35effce2eeb6e3c9d03f8f3f34;related_text;0.41666666666666663;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;ae917e35effce2eeb6e3c9d03f8f3f34;subimage;0;;;;
4847f70c6aa8c083f5e7e58cb8d0d99b;ae917e35effce2eeb6e3c9d03f8f3f34;ocr;0;;;;
07f1d7ece3df82e329950c06e025b7bd;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
07f1d7ece3df82e329950c06e025b7bd;e2f3be5793a2701b0da07d957fbdf5da;related_text;0;;;;
07f1d7ece3df82e329950c06e025b7bd;e2f3be5793a2701b0da07d957fbdf5da;subimage;1483.6142221841433;;;;
07f1d7ece3df82e329950c06e025b7bd;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;f6b2d1aa6da5a2de5ad0d7b36d58aeef;full_image_query;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;f6b2d1aa6da5a2de5ad0d7b36d58aeef;related_text;0.41666666666666663;;;;
f56d8fb2d3f3464ea5a9929caacea070;f6b2d1aa6da5a2de5ad0d7b36d58aeef;subimage;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;f6b2d1aa6da5a2de5ad0d7b36d58aeef;ocr;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;06fb9c52eeb4716d52b639b57cb36c93;full_image_query;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;06fb9c52eeb4716d52b639b57cb36c93;related_text;0.41666666666666663;;;;
f56d8fb2d3f3464ea5a9929caacea070;06fb9c52eeb4716d52b639b57cb36c93;subimage;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;06fb9c52eeb4716d52b639b57cb36c93;ocr;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;e3353fd3912ed7098796b318b12b7393;full_image_query;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;e3353fd3912ed7098796b318b12b7393;related_text;0.3;;;;
f56d8fb2d3f3464ea5a9929caacea070;e3353fd3912ed7098796b318b12b7393;subimage;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;e3353fd3912ed7098796b318b12b7393;ocr;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;0402b54c52e5aad6f3e7cdfa2d7c9a0c;full_image_query;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;0402b54c52e5aad6f3e7cdfa2d7c9a0c;related_text;0.41666666666666663;;;;
f56d8fb2d3f3464ea5a9929caacea070;0402b54c52e5aad6f3e7cdfa2d7c9a0c;subimage;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;0402b54c52e5aad6f3e7cdfa2d7c9a0c;ocr;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;e2f3be5793a2701b0da07d957fbdf5da;full_image_query;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;e2f3be5793a2701b0da07d957fbdf5da;related_text;0.3125;;;;
f56d8fb2d3f3464ea5a9929caacea070;e2f3be5793a2701b0da07d957fbdf5da;subimage;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;e2f3be5793a2701b0da07d957fbdf5da;ocr;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;eb5e834a347ce5ad1ce16943bc1e8d05;full_image_query;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;eb5e834a347ce5ad1ce16943bc1e8d05;related_text;0.3;;;;
f56d8fb2d3f3464ea5a9929caacea070;eb5e834a347ce5ad1ce16943bc1e8d05;subimage;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;eb5e834a347ce5ad1ce16943bc1e8d05;ocr;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;2938dd68780109afd11f482882cb88ae;full_image_query;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;2938dd68780109afd11f482882cb88ae;related_text;0.3333333333333333;;;;
f56d8fb2d3f3464ea5a9929caacea070;2938dd68780109afd11f482882cb88ae;subimage;0;;;;
f56d8fb2d3f3464ea5a9929caacea070;2938dd68780109afd11f482882cb88ae;ocr;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;f56d8fb2d3f3464ea5a9929caacea070;full_image_query;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;f56d8fb2d3f3464ea5a9929caacea070;related_text;0.41666666666666663;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;f56d8fb2d3f3464ea5a9929caacea070;subimage;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;f56d8fb2d3f3464ea5a9929caacea070;ocr;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;535becd715003830b13edca7cdbb59a0;full_image_query;0;;;;
0402b54c52e5aad6f3e7cdfa2d7c9a0c;535becd715003830b13edca7cdbb59a0;related_text;0.41666666666666663;;;;
